HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3AQN9REUTFVER6HOVS9G0YLP3NFDYE,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,3N1FSUEFL6G0GJ1YWNQA9TD5I23D42,A8WLUSYBOT7MS,Approved,Sat Apr 24 17:44:54 PDT 2021,Sat Apr 24 17:45:10 PDT 2021,Tue Apr 27 17:45:10 PDT 2021,Sat Apr 24 19:48:37 PDT 2021,,,16,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss234.png,"[{""height"":46,""label"":""Face"",""left"":175,""top"":40,""width"":45},{""height"":11,""label"":""Face"",""left"":112,""top"":101,""width"":11},{""height"":17,""label"":""Face"",""left"":3,""top"":72,""width"":9},{""height"":11,""label"":""Face"",""left"":388,""top"":122,""width"":12},{""height"":11,""label"":""Face"",""left"":341,""top"":125,""width"":11}]",225,400,,
3ATYLI1PRTHF0EDEZ1MT15I0UXCOJR,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:08 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:08 PDT 2021,,,3SKEMFQBZ4L9DQUA072AUIO04X38KO,A190KIHDJ9JBS8,Approved,Sat Apr 24 19:19:12 PDT 2021,Sat Apr 24 19:21:34 PDT 2021,Tue Apr 27 19:21:34 PDT 2021,Sat Apr 24 19:48:57 PDT 2021,,,142,100% (13/13),100% (13/13),100% (13/13),https://wym-mask-images.s3.amazonaws.com/maksssksksss52.png,"[{""height"":48,""label"":""Face"",""left"":37,""top"":166,""width"":47},{""height"":32,""label"":""Face"",""left"":6,""top"":117,""width"":41},{""height"":22,""label"":""Face"",""left"":2,""top"":77,""width"":33},{""height"":38,""label"":""Face"",""left"":39,""top"":65,""width"":36},{""height"":19,""label"":""Face"",""left"":76,""top"":69,""width"":16},{""height"":39,""label"":""Face"",""left"":92,""top"":74,""width"":37},{""height"":43,""label"":""Face"",""left"":116,""top"":132,""width"":45},{""height"":33,""label"":""Face"",""left"":161,""top"":130,""width"":34},{""height"":51,""label"":""Face"",""left"":209,""top"":119,""width"":53},{""height"":33,""label"":""Face"",""left"":191,""top"":84,""width"":17},{""height"":30,""label"":""Face"",""left"":131,""top"":67,""width"":26},{""height"":28,""label"":""Face"",""left"":168,""top"":57,""width"":28},{""height"":26,""label"":""Face"",""left"":221,""top"":51,""width"":25},{""height"":22,""label"":""Face"",""left"":74,""top"":31,""width"":22},{""height"":19,""label"":""Face"",""left"":63,""top"":37,""width"":14},{""height"":17,""label"":""Face"",""left"":41,""top"":23,""width"":17},{""height"":27,""label"":""Face"",""left"":1,""top"":34,""width"":23},{""height"":17,""label"":""Face"",""left"":23,""top"":37,""width"":14},{""height"":11,""label"":""Face"",""left"":73,""top"":5,""width"":11},{""height"":11,""label"":""Face"",""left"":94,""top"":22,""width"":9},{""height"":19,""label"":""Face"",""left"":97,""top"":34,""width"":18},{""height"":23,""label"":""Face"",""left"":157,""top"":61,""width"":16},{""height"":14,""label"":""Face"",""left"":145,""top"":42,""width"":15},{""height"":13,""label"":""Face"",""left"":127,""top"":31,""width"":15},{""height"":13,""label"":""Face"",""left"":143,""top"":29,""width"":17},{""height"":12,""label"":""Face"",""left"":129,""top"":7,""width"":10},{""height"":9,""label"":""Face"",""left"":115,""top"":10,""width"":5},{""height"":11,""label"":""Face"",""left"":154,""top"":13,""width"":9},{""height"":11,""label"":""Face"",""left"":159,""top"":21,""width"":12},{""height"":17,""label"":""Face"",""left"":185,""top"":20,""width"":15},{""height"":21,""label"":""Face"",""left"":197,""top"":37,""width"":17},{""height"":19,""label"":""Face"",""left"":194,""top"":54,""width"":17},{""height"":12,""label"":""Face"",""left"":205,""top"":6,""width"":5},{""height"":10,""label"":""Face"",""left"":228,""top"":9,""width"":8},{""height"":12,""label"":""Face"",""left"":250,""top"":4,""width"":11},{""height"":17,""label"":""Face"",""left"":254,""top"":30,""width"":18},{""height"":21,""label"":""Face"",""left"":246,""top"":51,""width"":10},{""height"":23,""label"":""Face"",""left"":260,""top"":74,""width"":25},{""height"":16,""label"":""Face"",""left"":270,""top"":33,""width"":11},{""height"":10,""label"":""Face"",""left"":276,""top"":9,""width"":8},{""height"":17,""label"":""Face"",""left"":268,""top"":110,""width"":11},{""height"":39,""label"":""Face"",""left"":284,""top"":111,""width"":32},{""height"":56,""label"":""Face"",""left"":303,""top"":147,""width"":49},{""height"":26,""label"":""Face"",""left"":328,""top"":51,""width"":24},{""height"":23,""label"":""Face"",""left"":378,""top"":61,""width"":10},{""height"":23,""label"":""Face"",""left"":352,""top"":48,""width"":14},{""height"":17,""label"":""Face"",""left"":286,""top"":73,""width"":21},{""height"":19,""label"":""Face"",""left"":310,""top"":39,""width"":19},{""height"":20,""label"":""Face"",""left"":304,""top"":16,""width"":18},{""height"":19,""label"":""Face"",""left"":326,""top"":11,""width"":12},{""height"":13,""label"":""Face"",""left"":362,""top"":23,""width"":8}]",225,400,,
3ATYLI1PRTHF0EDEZ1MT15I0UXDJON,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:24 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:24 PDT 2021,,,3VZLGYJEYMQUHMU48GHCXWT6ZFLXZ3,A1X0YBE4839FEE,Approved,Sat Apr 24 18:18:09 PDT 2021,Sat Apr 24 18:18:32 PDT 2021,Tue Apr 27 18:18:32 PDT 2021,Sat Apr 24 19:48:41 PDT 2021,,,23,100% (28/28),100% (28/28),100% (28/28),https://wym-mask-images.s3.amazonaws.com/maksssksksss435.png,"[{""height"":23,""label"":""Face"",""left"":94,""top"":48,""width"":21},{""height"":18,""label"":""Face"",""left"":85,""top"":164,""width"":21},{""height"":35,""label"":""Face"",""left"":164,""top"":51,""width"":29},{""height"":47,""label"":""Face"",""left"":229,""top"":25,""width"":38},{""height"":30,""label"":""Face"",""left"":263,""top"":57,""width"":28}]",282,400,,
3AXFSPQOYQDLU10L0Y33EB9M2WMJF1,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:20 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:20 PDT 2021,,,3U84XHCDIDT3JK6UO5F70LW86KFZ4P,A1ZQSTHC4A4XNG,Approved,Sat Apr 24 18:09:53 PDT 2021,Sat Apr 24 18:10:15 PDT 2021,Tue Apr 27 18:10:15 PDT 2021,Sat Apr 24 19:48:39 PDT 2021,,,22,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/maksssksksss240.png,"[{""height"":16,""label"":""Face"",""left"":44,""top"":215,""width"":18},{""height"":16,""label"":""Face"",""left"":4,""top"":158,""width"":16},{""height"":16,""label"":""Face"",""left"":53,""top"":160,""width"":15},{""height"":14,""label"":""Face"",""left"":11,""top"":134,""width"":14},{""height"":16,""label"":""Face"",""left"":58,""top"":123,""width"":17},{""height"":15,""label"":""Face"",""left"":16,""top"":100,""width"":15},{""height"":10,""label"":""Face"",""left"":59,""top"":103,""width"":14},{""height"":12,""label"":""Face"",""left"":75,""top"":89,""width"":13},{""height"":13,""label"":""Face"",""left"":20,""top"":65,""width"":13},{""height"":9,""label"":""Face"",""left"":34,""top"":55,""width"":11},{""height"":14,""label"":""Face"",""left"":78,""top"":57,""width"":14},{""height"":12,""label"":""Face"",""left"":42,""top"":23,""width"":12},{""height"":14,""label"":""Face"",""left"":77,""top"":26,""width"":14},{""height"":11,""label"":""Face"",""left"":85,""top"":11,""width"":13},{""height"":10,""label"":""Face"",""left"":155,""top"":26,""width"":7},{""height"":11,""label"":""Face"",""left"":185,""top"":22,""width"":8},{""height"":10,""label"":""Face"",""left"":203,""top"":19,""width"":9},{""height"":11,""label"":""Face"",""left"":176,""top"":30,""width"":12},{""height"":11,""label"":""Face"",""left"":178,""top"":44,""width"":11},{""height"":10,""label"":""Face"",""left"":170,""top"":69,""width"":11},{""height"":11,""label"":""Face"",""left"":186,""top"":81,""width"":8},{""height"":12,""label"":""Face"",""left"":177,""top"":93,""width"":9},{""height"":13,""label"":""Face"",""left"":177,""top"":114,""width"":12},{""height"":14,""label"":""Face"",""left"":166,""top"":136,""width"":15},{""height"":11,""label"":""Face"",""left"":181,""top"":156,""width"":13},{""height"":10,""label"":""Face"",""left"":184,""top"":201,""width"":14},{""height"":17,""label"":""Face"",""left"":189,""top"":220,""width"":17},{""height"":11,""label"":""Face"",""left"":182,""top"":219,""width"":6},{""height"":12,""label"":""Face"",""left"":203,""top"":103,""width"":13},{""height"":15,""label"":""Face"",""left"":215,""top"":112,""width"":14},{""height"":13,""label"":""Face"",""left"":218,""top"":90,""width"":14},{""height"":12,""label"":""Face"",""left"":209,""top"":89,""width"":10},{""height"":9,""label"":""Face"",""left"":207,""top"":47,""width"":7},{""height"":12,""label"":""Face"",""left"":213,""top"":51,""width"":12},{""height"":11,""label"":""Face"",""left"":228,""top"":22,""width"":10},{""height"":12,""label"":""Face"",""left"":230,""top"":56,""width"":12},{""height"":9,""label"":""Face"",""left"":250,""top"":55,""width"":10},{""height"":12,""label"":""Face"",""left"":249,""top"":80,""width"":13},{""height"":10,""label"":""Face"",""left"":241,""top"":124,""width"":12},{""height"":14,""label"":""Face"",""left"":220,""top"":158,""width"":11},{""height"":14,""label"":""Face"",""left"":233,""top"":170,""width"":14},{""height"":14,""label"":""Face"",""left"":251,""top"":169,""width"":13},{""height"":14,""label"":""Face"",""left"":253,""top"":128,""width"":14},{""height"":14,""label"":""Face"",""left"":250,""top"":224,""width"":12},{""height"":10,""label"":""Face"",""left"":242,""top"":33,""width"":11},{""height"":10,""label"":""Face"",""left"":260,""top"":26,""width"":7},{""height"":8,""label"":""Face"",""left"":255,""top"":14,""width"":9},{""height"":9,""label"":""Face"",""left"":282,""top"":20,""width"":9},{""height"":7,""label"":""Face"",""left"":271,""top"":29,""width"":10},{""height"":9,""label"":""Face"",""left"":282,""top"":39,""width"":12},{""height"":10,""label"":""Face"",""left"":276,""top"":63,""width"":14},{""height"":11,""label"":""Face"",""left"":290,""top"":57,""width"":5},{""height"":10,""label"":""Face"",""left"":274,""top"":87,""width"":13},{""height"":13,""label"":""Face"",""left"":286,""top"":97,""width"":13},{""height"":11,""label"":""Face"",""left"":299,""top"":100,""width"":7},{""height"":13,""label"":""Face"",""left"":291,""top"":124,""width"":13},{""height"":11,""label"":""Face"",""left"":287,""top"":159,""width"":15},{""height"":13,""label"":""Face"",""left"":301,""top"":191,""width"":14},{""height"":8,""label"":""Face"",""left"":310,""top"":211,""width"":9},{""height"":13,""label"":""Face"",""left"":314,""top"":231,""width"":14},{""height"":7,""label"":""Face"",""left"":301,""top"":22,""width"":7}]",245,400,,
3B286OTISEWQYAJDPIHB0AYV5G9JAO,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,336YQZE83WULGWBBNL8NXB6DRCQM5Y,A3E3R2Y577HGEN,Approved,Sat Apr 24 17:48:03 PDT 2021,Sat Apr 24 17:53:09 PDT 2021,Tue Apr 27 17:53:09 PDT 2021,Sat Apr 24 19:48:32 PDT 2021,,,306,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss383.png,"[{""height"":126,""label"":""Face"",""left"":90,""top"":183,""width"":100}]",400,301,,
3B623HUYJ455EP9OFE6BWKJNBBM8SP,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:16 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:16 PDT 2021,,,3F0BG9B9MQ30XHE8UHBVPQ7GRS2Y7I,A2NSRHX8GMEMV0,Approved,Sat Apr 24 18:17:57 PDT 2021,Sat Apr 24 18:18:28 PDT 2021,Tue Apr 27 18:18:28 PDT 2021,Sat Apr 24 19:48:27 PDT 2021,,,31,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss359.png,"[{""height"":21,""label"":""Face"",""left"":23,""top"":40,""width"":21},{""height"":19,""label"":""Face"",""left"":59,""top"":54,""width"":17},{""height"":14,""label"":""Face"",""left"":114,""top"":35,""width"":12},{""height"":24,""label"":""Face"",""left"":130,""top"":47,""width"":22},{""height"":14,""label"":""Face"",""left"":140,""top"":35,""width"":14},{""height"":19,""label"":""Face"",""left"":155,""top"":44,""width"":16},{""height"":21,""label"":""Face"",""left"":169,""top"":96,""width"":22},{""height"":14,""label"":""Face"",""left"":185,""top"":45,""width"":12},{""height"":17,""label"":""Face"",""left"":206,""top"":42,""width"":12},{""height"":20,""label"":""Face"",""left"":217,""top"":43,""width"":17},{""height"":16,""label"":""Face"",""left"":238,""top"":52,""width"":15},{""height"":20,""label"":""Face"",""left"":252,""top"":59,""width"":19},{""height"":22,""label"":""Face"",""left"":274,""top"":62,""width"":22},{""height"":18,""label"":""Face"",""left"":298,""top"":39,""width"":16},{""height"":13,""label"":""Face"",""left"":316,""top"":42,""width"":15},{""height"":20,""label"":""Face"",""left"":345,""top"":33,""width"":17},{""height"":21,""label"":""Face"",""left"":368,""top"":38,""width"":17},{""height"":12,""label"":""Face"",""left"":332,""top"":42,""width"":9}]",226,400,,
3B6F54KMR2RN3PP3GTXWHAWFX5G1SY,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,31LM9EDVOM8Z5DBWOORHB0EIE3VJNH,A3E3R2Y577HGEN,Approved,Sat Apr 24 17:48:06 PDT 2021,Sat Apr 24 17:53:26 PDT 2021,Tue Apr 27 17:53:26 PDT 2021,Sat Apr 24 19:48:36 PDT 2021,,,320,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss225.png,"[{""height"":147,""label"":""Face"",""left"":116,""top"":207,""width"":106}]",400,301,,
3B9XR6P1WEAVHKO5VWH7VLI1NYUBJB,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:22 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:22 PDT 2021,,,3R2PKQ87NXOXSK6QU5RHMKAIWYYMIA,A2NSRHX8GMEMV0,Approved,Sat Apr 24 18:02:53 PDT 2021,Sat Apr 24 18:03:05 PDT 2021,Tue Apr 27 18:03:05 PDT 2021,Sat Apr 24 19:48:39 PDT 2021,,,12,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss421.png,"[{""height"":36,""label"":""Face"",""left"":65,""top"":78,""width"":32},{""height"":21,""label"":""Face"",""left"":111,""top"":109,""width"":19},{""height"":42,""label"":""Face"",""left"":182,""top"":41,""width"":39},{""height"":21,""label"":""Face"",""left"":212,""top"":79,""width"":21},{""height"":41,""label"":""Face"",""left"":302,""top"":53,""width"":39}]",267,400,,
3B9XR6P1WEAVHKO5VWH7VLI1NYUJBJ,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,3E1QT0TDFQPI7V4M04HYH29NCT98I8,A3KAJ085J9OR0Z,Approved,Sat Apr 24 18:00:22 PDT 2021,Sat Apr 24 18:00:31 PDT 2021,Tue Apr 27 18:00:31 PDT 2021,Sat Apr 24 19:48:36 PDT 2021,,,9,100% (28/28),100% (28/28),100% (28/28),https://wym-mask-images.s3.amazonaws.com/maksssksksss228.png,"[{""height"":133,""label"":""Face"",""left"":46,""top"":191,""width"":101}]",400,301,,
3BA7SXOG1J5TDA9B0P666AERP92R8J,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:11 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:11 PDT 2021,,,3PH3VY7DJMDFSMPEYBLQVDFZQDFWZ9,A32BUVD6WINH9U,Approved,Sat Apr 24 18:14:55 PDT 2021,Sat Apr 24 18:15:17 PDT 2021,Tue Apr 27 18:15:17 PDT 2021,Sat Apr 24 19:48:16 PDT 2021,,,22,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss3.png,"[{""height"":23,""label"":""Face"",""left"":52,""top"":53,""width"":21},{""height"":22,""label"":""Face"",""left"":72,""top"":53,""width"":20},{""height"":17,""label"":""Face"",""left"":112,""top"":51,""width"":8},{""height"":23,""label"":""Face"",""left"":155,""top"":60,""width"":22},{""height"":21,""label"":""Face"",""left"":189,""top"":59,""width"":21},{""height"":21,""label"":""Face"",""left"":235,""top"":57,""width"":22},{""height"":23,""label"":""Face"",""left"":289,""top"":60,""width"":20},{""height"":22,""label"":""Face"",""left"":313,""top"":68,""width"":20},{""height"":24,""label"":""Face"",""left"":351,""top"":35,""width"":13}]",271,400,,
3BA7SXOG1J5TDA9B0P666AERP938R1,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:16 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:16 PDT 2021,,,3OS4RQUCRAVHZ20328VN57MW472FBN,A3KAJ085J9OR0Z,Approved,Sat Apr 24 18:02:56 PDT 2021,Sat Apr 24 18:03:02 PDT 2021,Tue Apr 27 18:03:02 PDT 2021,Sat Apr 24 19:48:30 PDT 2021,,,6,100% (28/28),100% (28/28),100% (28/28),https://wym-mask-images.s3.amazonaws.com/maksssksksss194.png,"[{""height"":18,""label"":""Face"",""left"":184,""top"":69,""width"":15},{""height"":11,""label"":""Face"",""left"":205,""top"":67,""width"":11}]",267,400,,
3BAKUKE49HRB2APQ14XRR0RJB3WR1Z,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:09 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:09 PDT 2021,,,36DSNE9QZ6EHNYB8P3RUQPEN4D3JOZ,A1ZQSTHC4A4XNG,Approved,Sat Apr 24 18:13:20 PDT 2021,Sat Apr 24 18:22:57 PDT 2021,Tue Apr 27 18:22:57 PDT 2021,Sat Apr 24 19:48:14 PDT 2021,,,577,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/maksssksksss110.png,"[{""height"":37,""label"":""Face"",""left"":6,""top"":111,""width"":37},{""height"":26,""label"":""Face"",""left"":22,""top"":20,""width"":27},{""height"":25,""label"":""Face"",""left"":48,""top"":12,""width"":22},{""height"":23,""label"":""Face"",""left"":113,""top"":1,""width"":23},{""height"":29,""label"":""Face"",""left"":78,""top"":17,""width"":28},{""height"":20,""label"":""Face"",""left"":97,""top"":66,""width"":18},{""height"":34,""label"":""Face"",""left"":70,""top"":111,""width"":34},{""height"":29,""label"":""Face"",""left"":42,""top"":157,""width"":43},{""height"":59,""label"":""Face"",""left"":59,""top"":205,""width"":52},{""height"":43,""label"":""Face"",""left"":116,""top"":155,""width"":56},{""height"":33,""label"":""Face"",""left"":112,""top"":85,""width"":37},{""height"":20,""label"":""Face"",""left"":124,""top"":27,""width"":29},{""height"":24,""label"":""Face"",""left"":163,""top"":29,""width"":26},{""height"":26,""label"":""Face"",""left"":186,""top"":18,""width"":29},{""height"":34,""label"":""Face"",""left"":178,""top"":77,""width"":36},{""height"":27,""label"":""Face"",""left"":216,""top"":57,""width"":25},{""height"":31,""label"":""Face"",""left"":237,""top"":15,""width"":31},{""height"":21,""label"":""Face"",""left"":281,""top"":19,""width"":27},{""height"":24,""label"":""Face"",""left"":286,""top"":60,""width"":25},{""height"":41,""label"":""Face"",""left"":253,""top"":94,""width"":40},{""height"":34,""label"":""Face"",""left"":236,""top"":161,""width"":37},{""height"":38,""label"":""Face"",""left"":282,""top"":194,""width"":40},{""height"":37,""label"":""Face"",""left"":314,""top"":115,""width"":36},{""height"":25,""label"":""Face"",""left"":335,""top"":27,""width"":24},{""height"":20,""label"":""Face"",""left"":381,""top"":14,""width"":20},{""height"":26,""label"":""Face"",""left"":356,""top"":72,""width"":29}]",267,400,,
3BAKUKE49HRB2APQ14XRR0RJB3X1RA,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,3R8YZBNQ9IYROFNM37U1C44ESJI7QL,A1DDFU2CUOQ1ZR,Approved,Sat Apr 24 17:44:26 PDT 2021,Sat Apr 24 17:44:40 PDT 2021,Tue Apr 27 17:44:40 PDT 2021,Sat Apr 24 19:48:31 PDT 2021,,,14,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss38.png,"[{""height"":37,""label"":""Face"",""left"":194,""top"":102,""width"":36},{""height"":33,""label"":""Face"",""left"":252,""top"":116,""width"":32}]",285,400,,
3BC9H1KCYURD0CHFCNE6SMAAA3KYW7,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:20 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:20 PDT 2021,,,32EYX73OY1PTYREITUCCRMS3WGKURE,A10QRO2MWG7AZ7,Approved,Sat Apr 24 18:05:36 PDT 2021,Sat Apr 24 18:05:49 PDT 2021,Tue Apr 27 18:05:49 PDT 2021,Sat Apr 24 19:48:38 PDT 2021,,,13,100% (51/51),100% (51/51),100% (51/51),https://wym-mask-images.s3.amazonaws.com/maksssksksss239.png,"[{""height"":109,""label"":""Face"",""left"":91,""top"":208,""width"":98}]",400,301,,
3BCRDCM0OD9KMSDSHQ0BLKWMOMJ6KK,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:26 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:26 PDT 2021,,,3VNL7UK1XGZHVOUK2UM851SIAE2TFR,A1ZQSTHC4A4XNG,Approved,Sat Apr 24 18:06:45 PDT 2021,Sat Apr 24 18:06:55 PDT 2021,Tue Apr 27 18:06:55 PDT 2021,Sat Apr 24 19:48:45 PDT 2021,,,10,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/maksssksksss456.png,"[{""height"":71,""label"":""Face"",""left"":171,""top"":70,""width"":61}]",300,400,,
3BDORL6HKKSVPDZOH1MB8WAAF0NRCP,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:14 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:14 PDT 2021,,,3RJSC4XJ11AODI44YGLPZEZ0O9R053,A3E3R2Y577HGEN,Approved,Sat Apr 24 17:59:00 PDT 2021,Sat Apr 24 18:04:13 PDT 2021,Tue Apr 27 18:04:13 PDT 2021,Sat Apr 24 19:48:21 PDT 2021,,,313,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss326.png,"[{""height"":75,""label"":""Face"",""left"":164,""top"":77,""width"":66},{""height"":67,""label"":""Face"",""left"":192,""top"":116,""width"":84}]",400,382,,
